"link","keyword" 
"http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0104-83332016000200303&lng=en&nrm=iso&tlng=en","Engajamento"
"http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0104-83332016000200303&lng=en&nrm=iso&tlng=en","Trabalho Sexual"
"http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0104-83332016000200303&lng=en&nrm=iso&tlng=pt","Estudos Feministas"
"http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0104-83332016000200303&lng=en&nrm=iso&tlng=pt","Engajamento"
"http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0104-83332016000200303&lng=en&nrm=iso&tlng=pt","Trabalho Sexual"
"http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0104-83332016000200401&lng=en&nrm=iso&tlng=en","Mercados do Sexo"
"http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0104-83332016000200401&lng=en&nrm=iso&tlng=en","Economias Sexuais"
"http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0104-83332016000200401&lng=en&nrm=iso&tlng=en","Tráfico de Pessoas"
"http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0104-83332016000200401&lng=en&nrm=iso&tlng=pt","Mercados do Sexo"
"http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0104-83332016000200401&lng=en&nrm=iso&tlng=pt","Economias Sexuais"
"http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0104-83332016000200401&lng=en&nrm=iso&tlng=pt","Tráfico de Pessoas"
"http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0104-83332016000200402&lng=en&nrm=iso&tlng=en","Tráfico humano em Porto Rico"
"http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0104-83332016000200402&lng=en&nrm=iso&tlng=en","Mulheres dominicanas em Porto Rico"
"http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0104-83332016000200402&lng=en&nrm=iso&tlng=en","trabalho sexual"
"http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0104-83332016000200402&lng=en&nrm=iso&tlng=pt","Tráfico humano em Porto Rico"
"http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0104-83332016000200402&lng=en&nrm=iso&tlng=pt","Mulheres dominicanas em Porto Rico"
"http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0104-83332016000200402&lng=en&nrm=iso&tlng=pt","trabalho sexual"
"http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0104-83332016000200403&lng=en&nrm=iso&tlng=en","Trabalho Escravo"
"http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0104-83332016000200403&lng=en&nrm=iso&tlng=en","Tráfico de Pessoas"
"http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0104-83332016000200403&lng=en&nrm=iso&tlng=en","Escravidão"
"http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0104-83332016000200403&lng=en&nrm=iso&tlng=en","Congresso Nacional"
"http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0104-83332016000200403&lng=en&nrm=iso&tlng=pt","Trabalho Escravo"
"http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0104-83332016000200403&lng=en&nrm=iso&tlng=pt","Tráfico de Pessoas"
"http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0104-83332016000200403&lng=en&nrm=iso&tlng=pt","Escravidão"
"http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0104-83332016000200403&lng=en&nrm=iso&tlng=pt","Congresso Nacional"
"http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0104-83332016000200404&lng=en&nrm=iso&tlng=en","Gênero"
"http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0104-83332016000200404&lng=en&nrm=iso&tlng=en","Poder"
"http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0104-83332016000200404&lng=en&nrm=iso&tlng=en","Parentesco"
"http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0104-83332016000200404&lng=en&nrm=iso&tlng=en","Sexualidade"
"http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0104-83332016000200404&lng=en&nrm=iso&tlng=en","Intercâmbio"
"http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0104-83332016000200404&lng=en&nrm=iso&tlng=en","África Urbana"
"http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0104-83332016000200404&lng=en&nrm=iso&tlng=pt","Gênero"
"http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0104-83332016000200404&lng=en&nrm=iso&tlng=pt","Poder"
"http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0104-83332016000200404&lng=en&nrm=iso&tlng=pt","Parentesco"
"http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0104-83332016000200404&lng=en&nrm=iso&tlng=pt","Sexualidade"
"http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0104-83332016000200404&lng=en&nrm=iso&tlng=pt","Intercâmbio"
"http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0104-83332016000200404&lng=en&nrm=iso&tlng=pt","África Urbana"
"http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0104-83332016000200405&lng=en&nrm=iso&tlng=en","Tráfico de pessoas com fins de exploração sexual"
"http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0104-83332016000200405&lng=en&nrm=iso&tlng=en","Escravidão contemporânea"
"http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0104-83332016000200405&lng=en&nrm=iso&tlng=en","Campanhas humanitárias"
"http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0104-83332016000200405&lng=en&nrm=iso&tlng=en","imperialismo"
"http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0104-83332016000200405&lng=en&nrm=iso&tlng=pt","Tráfico de pessoas com fins de exploração sexual"
"http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0104-83332016000200405&lng=en&nrm=iso&tlng=pt","Escravidão contemporânea"
"http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0104-83332016000200405&lng=en&nrm=iso&tlng=pt","Campanhas humanitárias"
"http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0104-83332016000200405&lng=en&nrm=iso&tlng=pt","imperialismo"
"http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0104-83332016000200501&lng=en&nrm=iso&tlng=en","Aplicativos de Busca de Parceiros"
"http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0104-83332016000200501&lng=en&nrm=iso&tlng=en","Gentrificação"
"http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0104-83332016000200501&lng=en&nrm=iso&tlng=en","Cruising"
"http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0104-83332016000200501&lng=en&nrm=iso&tlng=en","Sexo Sem Compromisso"
"http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0104-83332016000200501&lng=en&nrm=iso&tlng=en","Aids"
"http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0104-83332016000200501&lng=en&nrm=iso&tlng=en","Serosorting"
"http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0104-83332016000200501&lng=en&nrm=iso&tlng=pt","Aplicativos de Busca de Parceiros"
"http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0104-83332016000200501&lng=en&nrm=iso&tlng=pt","Gentrificação"
"http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0104-83332016000200501&lng=en&nrm=iso&tlng=pt","Cruising"
"http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0104-83332016000200501&lng=en&nrm=iso&tlng=pt","Sexo Sem Compromisso"
"http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0104-83332016000200501&lng=en&nrm=iso&tlng=pt","Aids"
"http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0104-83332016000200501&lng=en&nrm=iso&tlng=pt","Serosorting"
"http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0104-83332016000200502&lng=en&nrm=iso&tlng=en","Intimidade transnacional"
"http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0104-83332016000200502&lng=en&nrm=iso&tlng=en","Sexualidade"
"http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0104-83332016000200502&lng=en&nrm=iso&tlng=en","América Latina"
"http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0104-83332016000200502&lng=en&nrm=iso&tlng=pt","Intimidade transnacional"
"http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0104-83332016000200502&lng=en&nrm=iso&tlng=pt","Sexualidade"
"http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0104-83332016000200502&lng=en&nrm=iso&tlng=pt","América Latina"
"http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0104-83332016000200503&lng=en&nrm=iso&tlng=en","Mídia"
"http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0104-83332016000200503&lng=en&nrm=iso&tlng=en","Publicidade"
"http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0104-83332016000200503&lng=en&nrm=iso&tlng=en","Gênero"
"http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0104-83332016000200503&lng=en&nrm=iso&tlng=pt","Mídia"
"http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0104-83332016000200503&lng=en&nrm=iso&tlng=pt","Publicidade"
"http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0104-83332016000200503&lng=en&nrm=iso&tlng=pt","Gênero"
"http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0104-83332016000200504&lng=en&nrm=iso&tlng=en","Violência Sexual"
"http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0104-83332016000200504&lng=en&nrm=iso&tlng=en","Diferenças"
"http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0104-83332016000200504&lng=en&nrm=iso&tlng=en","Cultura do Estupro"
"http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0104-83332016000200504&lng=en&nrm=iso&tlng=en","Sociedade em Rede"
"http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0104-83332016000200504&lng=en&nrm=iso&tlng=pt","Violência Sexual"
"http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0104-83332016000200504&lng=en&nrm=iso&tlng=pt","Diferenças"
"http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0104-83332016000200504&lng=en&nrm=iso&tlng=pt","Cultura do Estupro"
"http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0104-83332016000200504&lng=en&nrm=iso&tlng=pt","Sociedade em Rede"
"http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0104-83332016000200601&lng=en&nrm=iso&tlng=en","Gênero"
"http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0104-83332016000200601&lng=en&nrm=iso&tlng=en","Sexualidade"
"http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0104-83332016000200601&lng=en&nrm=iso&tlng=en","Interseccionalidades"
"http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0104-83332016000200601&lng=en&nrm=iso&tlng=en","Produção Científica - Brasil"
"http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0104-83332016000200601&lng=en&nrm=iso&tlng=pt","Gênero"
"http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0104-83332016000200601&lng=en&nrm=iso&tlng=pt","Sexualidade"
"http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0104-83332016000200601&lng=en&nrm=iso&tlng=pt","Interseccionalidades"
"http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0104-83332016000200601&lng=en&nrm=iso&tlng=pt","Produção Científica - Brasil"
"http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0104-83332016000200602&lng=en&nrm=iso&tlng=en","Gênero"
"http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0104-83332016000200602&lng=en&nrm=iso&tlng=en","Sexualidade"
"http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0104-83332016000200602&lng=en&nrm=iso&tlng=en","Desejo"
"http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0104-83332016000200602&lng=en&nrm=iso&tlng=en","Feminismos"
"http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0104-83332016000200602&lng=en&nrm=iso&tlng=en","Violência"
"http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0104-83332016000200602&lng=en&nrm=iso&tlng=en","Brasil"
"http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0104-83332016000200602&lng=en&nrm=iso&tlng=pt","Gênero"
"http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0104-83332016000200602&lng=en&nrm=iso&tlng=pt","Sexualidade"
"http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0104-83332016000200602&lng=en&nrm=iso&tlng=pt","Desejo"
"http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0104-83332016000200602&lng=en&nrm=iso&tlng=pt","Feminismos"
"http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0104-83332016000200602&lng=en&nrm=iso&tlng=pt","Violência"
"http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0104-83332016000200602&lng=en&nrm=iso&tlng=pt","Brasil"
"http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0104-83332016000200603&lng=en&nrm=iso&tlng=en","Gênero"
"http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0104-83332016000200603&lng=en&nrm=iso&tlng=en","Erotismo"
"http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0104-83332016000200603&lng=en&nrm=iso&tlng=en","Sexualidade"
"http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0104-83332016000200603&lng=en&nrm=iso&tlng=pt","Gênero"
"http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0104-83332016000200603&lng=en&nrm=iso&tlng=pt","Erotismo"
"http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0104-83332016000200603&lng=en&nrm=iso&tlng=pt","Sexualidade"
"http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0104-83332016000200604&lng=en&nrm=iso&tlng=en","Antropologia"
"http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0104-83332016000200604&lng=en&nrm=iso&tlng=en","Homossexualidade"
"http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0104-83332016000200604&lng=en&nrm=iso&tlng=en","Movimento LGBT"
"http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0104-83332016000200604&lng=en&nrm=iso&tlng=en","Política Sexual"
"http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0104-83332016000200604&lng=en&nrm=iso&tlng=en","Brasil"
"http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0104-83332016000200604&lng=en&nrm=iso&tlng=pt","Antropologia"
"http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0104-83332016000200604&lng=en&nrm=iso&tlng=pt","Homossexualidade"
"http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0104-83332016000200604&lng=en&nrm=iso&tlng=pt","Movimento LGBT"
"http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0104-83332016000200604&lng=en&nrm=iso&tlng=pt","Política Sexual"
"http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0104-83332016000200604&lng=en&nrm=iso&tlng=pt","Brasil"
"http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0104-83332016000200701&lng=en&nrm=iso&tlng=en","Gênero"
"http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0104-83332016000200701&lng=en&nrm=iso&tlng=en","Ciência"
"http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0104-83332016000200701&lng=en&nrm=iso&tlng=en","Tecnologia"
"http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0104-83332016000200701&lng=en&nrm=iso&tlng=en","Pagu"
"http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0104-83332016000200701&lng=en&nrm=iso&tlng=pt","Gênero"
"http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0104-83332016000200701&lng=en&nrm=iso&tlng=pt","Ciência"
"http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0104-83332016000200701&lng=en&nrm=iso&tlng=pt","Tecnologia"
"http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0104-83332016000200701&lng=en&nrm=iso&tlng=pt","Pagu"
"http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0104-83332016000201001&lng=en&nrm=iso&tlng=en","Gênero"
"http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0104-83332016000201001&lng=en&nrm=iso&tlng=en","Trabalho"
"http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0104-83332016000201001&lng=en&nrm=iso&tlng=en","Instituições de cuidado"
"http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0104-83332016000201001&lng=en&nrm=iso&tlng=pt","Gênero"
"http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0104-83332016000201001&lng=en&nrm=iso&tlng=pt","Trabalho"
"http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0104-83332016000201001&lng=en&nrm=iso&tlng=pt","Instituições de cuidado"
"http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0104-83332016000300301&lng=en&nrm=iso&tlng=en","Gênero e ciências"
"http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0104-83332016000300301&lng=en&nrm=iso&tlng=en","Expedições científicas"
"http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0104-83332016000300301&lng=en&nrm=iso&tlng=en","Mulheres cientistas"
"http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0104-83332016000300301&lng=en&nrm=iso&tlng=pt","Gênero e ciências"
"http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0104-83332016000300301&lng=en&nrm=iso&tlng=pt","Expedições científicas"
"http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0104-83332016000300301&lng=en&nrm=iso&tlng=pt","Mulheres cientistas"
"http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0104-83332016000300302&lng=en&nrm=iso&tlng=en","Sexualidade"
"http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0104-83332016000300302&lng=en&nrm=iso&tlng=en","Gênero"
"http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0104-83332016000300302&lng=en&nrm=iso&tlng=en","Medicamentos"
"http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0104-83332016000300302&lng=en&nrm=iso&tlng=en","Ocitocina"
"http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0104-83332016000300302&lng=en&nrm=iso&tlng=en","Hormônios"
"http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0104-83332016000300302&lng=en&nrm=iso&tlng=pt","Sexualidade"
"http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0104-83332016000300302&lng=en&nrm=iso&tlng=pt","Gênero"
"http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0104-83332016000300302&lng=en&nrm=iso&tlng=pt","Medicamentos"
"http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0104-83332016000300302&lng=en&nrm=iso&tlng=pt","Ocitocina"
"http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0104-83332016000300302&lng=en&nrm=iso&tlng=pt","Hormônios"
"http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0104-83332016000300303&lng=en&nrm=iso&tlng=pt","Mobilidade Internacional"
"http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0104-83332016000300303&lng=en&nrm=iso&tlng=pt","Programa Ciência sem Fronteiras"
"http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0104-83332016000300303&lng=en&nrm=iso&tlng=pt","Unicamp"
"http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0104-83332016000300303&lng=en&nrm=iso&tlng=pt","Mulheres"
"http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0104-83332016000300303&lng=en&nrm=iso&tlng=pt","Inclusão de Gênero e Capital Cultural"
"http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0104-83332016000300304&lng=en&nrm=iso&tlng=pt","Gênero"
"http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0104-83332016000300304&lng=en&nrm=iso&tlng=pt","Ciências e Tecnologias"
"http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0104-83332016000300304&lng=en&nrm=iso&tlng=pt","Política Científica e de Gênero"
"http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0104-83332016000300304&lng=en&nrm=iso&tlng=pt","Programa Mulher e Ciência"
"http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0104-83332016000300305&lng=en&nrm=iso&tlng=en","Marta Vannucci"
"http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0104-83332016000300305&lng=en&nrm=iso&tlng=en","Gênero"
"http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0104-83332016000300305&lng=en&nrm=iso&tlng=en","Ciências"
"http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0104-83332016000300305&lng=en&nrm=iso&tlng=en","Oceanografia"
