"title","author"
"Grau de cobertura dos planos de saúde e distribuição regional do gasto público em saúde","Kilsztajn, Samuel"
"Grau de cobertura dos planos de saúde e distribuição regional do gasto público em saúde","Silva, Dorivaldo Francisco da"
"Grau de cobertura dos planos de saúde e distribuição regional do gasto público em saúde","Camara, Marcelo Bozzini da"
"Grau de cobertura dos planos de saúde e distribuição regional do gasto público em saúde","Ferreira, Vanessa Setsuko"
"Desenvolvimento, saúde e meio ambiente: contradições na construção de hidrelétricas","Giongo, Carmem Regina"
"Desenvolvimento, saúde e meio ambiente: contradições na construção de hidrelétricas","Mendes, Jussara Maria Rosa"
"Desenvolvimento, saúde e meio ambiente: contradições na construção de hidrelétricas","Santos, Fabiane Konowaluk"
"O novo desenvolvimentismo e a decadência ideológica do pensamento econômico brasileiro","Castelo, Rodrigo"
"Desenvolvimentismo e neodesenvolvimentismo: tragédia e farsa","Sampaio Jr., Plínio de Arruda"
"Propriedades coletivas, cooperativismo e economia solidária no Brasil","Morais, Edson Elias de"
"Propriedades coletivas, cooperativismo e economia solidária no Brasil","Lanza, Fabio"
"Propriedades coletivas, cooperativismo e economia solidária no Brasil","Santos, Luis Miguel Luzio dos"
"Propriedades coletivas, cooperativismo e economia solidária no Brasil","Pelanda, Sílvia Schroeder"
"Copagamentos no Sistema Público Brasileiro: anomalia ou tendência?","Andreazzi, Maria de Fatima Siliansky de"
"Copagamentos no Sistema Público Brasileiro: anomalia ou tendência?","Andreazzi, Marco Antonio Ratzsch de"
"Copagamentos no Sistema Público Brasileiro: anomalia ou tendência?","Baptista, Luciléia de Souza"
"Copagamentos no Sistema Público Brasileiro: anomalia ou tendência?","Pimenta, Eduardo Scarlatelli"
"MODELO DE EQUAÇÕES DE DIFERENÇAS FINITAS APLICADO AO SISTEMA DE SAÚDE SUPLEMENTAR","Freitas, Maurício Assuero Lima de"
"MODELO DE EQUAÇÕES DE DIFERENÇAS FINITAS APLICADO AO SISTEMA DE SAÚDE SUPLEMENTAR","Silva, Alexandre Stamford da"
"Desenvolvimento local - ou sobre exegeses ideológicas, lutas hegemônicas e descaminhos societários","Natal, Jorge Luiz Alves"
"Economia popular e educação: percursos de uma cooperativa de reciclagem de lixo no Rio de Janeiro","Santos, Ana Maria Marques"
"Economia popular e educação: percursos de uma cooperativa de reciclagem de lixo no Rio de Janeiro","Deluiz, Neise"
"Construtores de casa e artífices de cidadania: modos cooperativos de trabalhar e viver","Lima, Silvana Mendes"
"Construtores de casa e artífices de cidadania: modos cooperativos de trabalhar e viver","Gomez, Carlos Minayo"
